Friends 2mra Golaper dike takiye deko golap ta lal.Akaser dike takiye deko akasta nil.R meyeder dike takiye deko kukure lej ar sate kto mil|1425042565|49|0|1
2mke AguN Vabini JoLe jabe BoLe..2mke PaNi Vabini SuKiYe Jabe BoLe..2mke NoDi Vabini boye jabe boLe..Sudu BiRaL Vebeci EDuR Marbe boLe..!!|1425042601|49|0|1
Dog1:Kire Dos2 Ato Rege Koi Jas ? dog2: R bolis na 1 halay Amar gf k kiss Korche. tare dorum. dog1: Se Kothai ? dog2: Hala ekhon Sms Porteche|1425042615|49|0|1
Jani sMs Ta Pora 2mi kos2 Pabe. Hoy2 keda o Pelba. Stok o korta Paro. 2buo Bolte Hocca 2mi kokkono &quot;MA&quot; Hota Parbe na! RX dara promanito.|1425042635|49|0|1
Dorbes:HOK mawla, 2i ki chas, MAN: baba amr chagol 1ta hariye geche,2din dore kuje pacchina.Drbes: 2i chinta krisna tur chagol ekn SMS prche|1425042643|49|0|1
Tui Mosar mo2 vodro, kaker mo2 sundor, Edurer mo2 Udar R BANORER mo2 santo, Soytaner mo2 Nitiban.|1425042664|49|0|1
Protidin 2make dekhte cai, Dekhte cai 2mar mukher hasi, kenona tahle r amk tk khoroch kore chiriakanai giya 'BADOR' dekhte hobe na.|1425042675|49|0|1
SuNdor boNe 250ti banar ace.100ta gacHe joLce,50ta nacce,45ta badam kHacce.54ta khelcce.R 1ta leg Nere amr SMS porce.|1425042686|49|0|1
Ful Futeche Bone Bone...! Vabchi tomay- Mone Mone..! Bolchi tomar- Kane kane...! Prem kore cheka kheyecho- Eta ki tomar Ammu jane... ???|1425042696|49|0|1
100%Question:Mone koro tomar duita chokh ache.duita kan ache.Akta nak ache.Akta mukh ache.Charta pa ache.&amp; Pisone Akta lej ache.Boloto Tomar name ki. . . . ?|1425042721|49|0|1
Ah! Oh! O Mago! Aste! ish ! R Parchina! PLS R Na! More Gelam R Koto? Dekhsona Lagseto! Tobuo Tipsokeno? Hat Shorao ami mobile bole ki amar lage na.|1425042744|49|0|1
&quot;Messi 1 nbr footballar&quot;.&quot; Shakib-al-hasan 1 nbr cricketer&quot;.&quot; sharukh khan 1 nbr actores&quot;.&quot; are 2mi 1 nbr &quot;GADHA&quot;|1425042758|49|0|1
cayle 2mk biye krte prtm.jani ma-baba man2 na.2be asomvob cilona.but 2mk biye koreni e karone jokon suneci 2mi HARPIK diy dad bras koro|1425042773|49|0|1
Meyeder mon,jeno brikkho chara bon. Mayder hasi,jeno rosi chhara fasi.mayder kanna,jeno agun chhara ranna.mayder kotha,jeno pata chhara lota....|1425042794|49|0|1
Vul Vangte Ful Lage, Bristy Hote Megh Lage.Sopno Dekhte Raat Lage,Valobaste Mon Lage.Mon Vangte Ovinoy Lage,R Ovinoy Ta Meyera Valo Pare. 100% True.|1425042803|49|0|1
2mi amr Alu,ami 2mr potol! Amader ai prem robe ogo otol!2mi amr rose,ami 2mr jack!Amake konodin dio na go Sak!!|1425042926|49|0|1
Tomar tana tana chok,tomer resmi kalo cul,tomer sundor mukh are misti mukher hasite cilo gondo,mone porle pet fule jay|1425042940|49|0|1
Ami tomer jonno jibon diye debo,tomer jonno sob kicu korte parbo,karon tomer baba amar babar kajer lok cilo|1425042946|49|0|1
Chok malle dheki tomake,chok bujle pai aro kace,karon pablik tomake taka curir jonno je dolai dilo,ami ta vulte pari?|1425042961|49|0|1
A doti cokhe shopno chilo mone chilo asa.Gorur ghore thakbe 2mi marbe Onek mosa. vabna chilo khabe 2mi Rasta ghate mar,keno 2mi chole gele goru niye amar !!|1425042992|49|0|1
Soup ready? Yes sir. Rice ready? Yes sir. Chicken ready? Yes sir. Beef ready? No Sir. Why??? Because, the cow is busy reading this SMS!|1425043026|49|0|1
Yes !! Yes !! Yes !! Peyechi ! Off ! Peyechi ! ki Moza! Hurrah! Ki Anondo ! Peyechi. Eto din Por Paychi. Ei Sms Porar Jonno Ekta Gadha Peyechi.|1425043045|49|0|1
2mi Jodi Bolo Shaper Gorte Dite Pari Hat, Shundorbone Bager 7te Katate Pari Rat! Pari Khonkhone Shite Nodite Namte! S0rRy Parcina r Mittha Bolte|1425043056|49|0|1
Ai site er visitor ra 1&gt;oshobvo 2&gt;ovoddro 3&gt;kipta 4&gt;mittabadi 5&gt;Idiot 6&gt;fazil 7&gt;shoytan 8&gt;beadob 9&gt;karap kokono hotey parena &amp; ora amader bondhu.|1425043068|49|0|1
1 din chade tomar sathe dekha hoy. Dujon dujoner dike obak noyone takiye chilam. Tume amar choke chok rekhe bolle 2ta taka den. &quot;Logence khamu&quot;|1425043078|49|0|1
Tumi jodi shart hote gaye rakhtam, Tumi jodi mobile hote hate rakhtam, Tumi jodi rumal hote kiss kortam, R tumi jodi manush hote Tahole jadughore Rekhe ditam . . . . . .|1425043098|49|0|1
2mi jodi ful hote, tahole ful danite rekhe ditam. 2mi jodi mobile hote tahole pokate rakhe ditam..2mi jodi shart hote tahole gae ditam. Kintu 2mi hole *Tishu paper* tai tomake bebohar kore chore fele dilam.|1425043108|49|0|1
Ful sada,, chelera Gada..Ful Sundhor,, Chelera Bandor.. Ful Nil,, Chelera Nosto kore Meye der Dil.. Ful kalo,,Meyera onek Valo...|1425043118|49|0|1
&gt;&lt;(((:&gt; &gt;&lt;(((:&gt; &gt;&lt;(((:&gt; &gt;&lt; (((:&gt;&gt;&lt;(((:&gt; &gt;&lt;(((:&gt; Ha kore ki dekco? Agulo &quot;Elish&quot; mach. 14 tarikha dam besi Hobe to tai age patalam. Mobile soho freeze e rekhe daw..|1425043131|49|0|1
Koto din pakhir dak sunini boshonto nei bole.koto din bristi te vijini briste hoyni bole.koto din tomake dekhini dater poka singa tante asoni bole. . . . He He He|1425043146|49|0|1
Akash hole megh ditam.pahar hole jhorna ditam.pakhi hole gan sunatam.surjo hole alo ditam.R Tomar sami hole 2i fota lebur rosh ditam|1425043175|49|0|1
Ghum rater jonno.pakhi akasher jonno.surjo alor jonno.valobasa premer jonno.ami tomar jonno.R tumi amar latthi khawar jonno|1425043182|49|0|1
Sedin bus e 2mar sathe dekha, 2mi amar pashe bosechile eka.2jone bolechilam bondutter kotha. Bus teke neme dekhi amar moneybeg-ta faka.|1425043192|49|0|1
Ai je ai sms porchen apnito ekta chor because apni amar kache onumoti nen ni tar karone ami apnake 1bar i love u bollam.hashar jonno 2bar i love u bollam.amake sobsomay monekorar jonno sara jibon bhalobaslam.ai sms meyeder jonno?|1425043202|49|0|1
1 2 3 meyeder akhon kharap din &quot;4 5 6. Meyeder hovena kokhono joy 7 8 9-1 ta meyera o valo 9 y. 10 11 12. Sob meyera kan dhoro.|1425043212|49|0|1
Chader Govire Ache Rat-! Rater Govire Ache Ghum-! Ghumer Govire Ache Shopno-! Shopner Govire Aso tumi-! R, Tumar Govire Ache Sudhu &quot;Soytani&quot;|1425043230|49|0|1
Akash Keno Ato Upure? Dhorte Parina. Sagor Keno Ato Govir, Namte Parina. Borof Keno Ato Thanda? Chute Parina.Tumi Keno Ato KIPTA ? Sms Er Reply Deo Na !|1425043239|49|0|1
Meyera Kane PoRe DuL, MatHy LoMBa ChuL, HaThe PoRe BaLa, GoLai PoRe MaLa, BuKe PreMer JaLa, CheLe DeKLe Gan Gay uw LaLa uw LaLa....!!!|1425043263|49|0|1
Kew Januk R NaJanuk, Tumi To Jano.! Kew Bujhuk R NaBujhuk, Tumi To Bujho.! Kew Manuk R NaManuk, Tumi To Mano- J Tumi 1Ta Gadha.|1425043279|49|0|1
Tuli 2hat, kori munajat, he rahim rahoman. Facebook er kichu chele ache khub e soytan. Tader mathay koro buddhi dan.Tara jeno kore meyeder somman.|1425043285|49|0|1
/=/chelera hocce mobile er moto. R meyera hocce panir moto. Mobile panite purok othoba pani mobile a laguk. &quot;sorbonasta&quot; kintu mobile er e hoy/ =|1425043315|49|0|1
Tomai dibo valobasha sathe dibo ador, Ador peye hobe tumi biral theke bador. Shukno patar Mormor Sobde dupur jokhon ashbe, Anonde tokhon tumi lej uchiye nachbe..!|1425043330|49|0|1
Tumi amar ochin pakhi tomar name tiya, sundore ekta banor pele tomay ditam biya, haste haste jabe tumi rumal nake diye, butum pecha asbe sute dekhte jhake jhake. . . . . Hah hah hah|1425043347|49|0|1
Vule jeona akashke, Vule jeona bataske, Vule jeona sokalke, Vule jeona bikalke, Vule jeona nijeke, R vule jeona toilet er dorja lagate..|1425043357|49|0|1
Tumi Bir, Tumi Durjoy, Tumi Bangali, Tumi Sahoshi, Tumar Buuke Onek Joor, Tumi Amader gram'er &quot;MURGI CHOR!|1425043368|49|0|1
Feel k kill koro. &quot;Happy&quot; k copy koro. New k View koro. Year k dear koro. 50tk amake flexi koro. Na dile Nije k Nije thappor maro..|1425043392|49|0|1
Chay Na Ami 'Sakib Khan-Er &quot;Priya&quot;. Chay Na Ami 'Heroin &quot;Oyshowria.&quot; Chay Ami Tumar Moto 'Expart &quot;Kajer Bua&quot;.Ki Hobana?|1425043406|49|0|1
Use Colget 2 make ur teeth strong.Use Pepsodent 2 make ur teeth white.Use Close up 2keep ur mouth fresh.Kaj na hole,use koro &lt;-- HARPIC--&gt;!|1425043415|49|0|1
Hariechi 2my ami kuje paini r.. 2mar jonno monta amar kore hahakar.. Hotat 2mai pelam kuje dakhe holam pagol.. 2mi amar prio sey &quot;BLACK BENGAL CHAGOL&quot;.|1425043424|49|0|1
Dorkar Nai Amar &quot;Salman Khan.&quot; Chaina Ami &quot;Shahrukh Khan.&quot; Shudhu Chai Tumar Moto 'Sahosi 1Ta&quot;DAROWAN&quot;. Ki Hobe Na?|1425043433|49|0|1
Tumar Osukh Hok.Tumar Ghore Mosha Asuk,Tumar Matha Kharap Hok,Tumar Sopne Vut Asuk,Sara Rat Shit Laguk-Ta Ami Chaina.Karon Tumi Amar Friend|1425043459|49|0|1
Koto Sur, Koto Gan, Meyera sob Beiman. Gach,Pata,Ful-meyeder ke Bissash Kora Vul. Ridoy, Mon, Pran- meyera Keno Ato soytan ?|1425043470|49|0|1
Tum Chand Nehi, Chand Ki Roshni Ho. Tum Ful Nehi, Har Ful Ki Khushbu Ho. Tum Tow Insan Nehi, Insan Ki Rup Mein Bandar Ho...|1425043486|49|0|1
