Jani tumi amake valobaso na,tai bole jake take jen mon diye bose theko na. . . valo bondhu kamona kori sara jiobon. . . .|1425079442|47|0|1
♣Tumi jake valobasho, se tomake base to? Tumi jake apon vabo, se tomake apon vabe to? Tumi jake nie sopno sajao, se tomake nie sopno sajay to? Ans: Jodi Na hoy ! Tahole tomake je valobashe takei 2mi apon kore nao.♣|1425079452|47|0|1
Kichu kichu kotha thake ja mukhe bola jaina!! ta choker vasa diae buje nite hoy.R Ta jodi hoy first prem or frist dekha.so chokkher vasa bujte hobe!!!|1425079470|47|0|1
Kaw-k mittha bole khushi korar cheye shotto bole kadano onek valo.R tate kora tumar upor rag korleo kokhono tumar theke bissash harabe na!|1425079479|47|0|1
Jodi tomi kaw k valobasho, tobe take mukti daw. Jodi se feraa ashe, tobe se tomar. Jodi feraa na ashe tobe se kuno dinoo tomar chilo na, thakbew na. . .!!! (Mind It,Don't Mind)|1425079504|47|0|1
mone jodi betha paw akto khani hese naw otit jodi mone pore sobar maje mishe jaw ,apon jon jodi aghat kore take ro apon kore naw!!|1425079513|47|0|1
Jokhon 2mra 3 jon thako, tokhon 2jon chupi chupi kotha bolbe na. tahole onno joner mone koshto ashbe. . .|1425079567|47|0|1
Kawke vhul bojar age deko vhulta kar chilo.karo Mon vhangar age deko,2mr Mon vangle kmon lagbe?Age nijer kos2 bujo tarpor kawke kos2 dio..|1425079588|47|0|1
Sottikarer Valobasa jibone 1bare hoy. kon somoy,kon jaigay, kar sathe kivabe hoy Ta keo bolte prena.So mon diye valobaso.But O V I N O Y korona&quot;|1425079597|47|0|1
=&gt;Frndship holo 1ta boi, R Misunderstanding hlo 1ta page, Sotti jodi kawK valo frnd vabo, Tahle 1ta page'r jnno 1ta boi-k fele diona!|1425079606|47|0|1
Jodi 2mi kaoke paoyar jonno sristikortar kace doya kore na pao.tobe mone korbe onno keo 2make paoyar jnno doya korce jar doya 2mr ceye sotti..|1425079615|47|0|1
Priyo manusti k deyar jonno sob cheye valo upohar ke jano? Seta holo SHOMOY. Er chaite valo upohar kichu hote pare na... So, Every friend, priyo manus t k Shomoy daw...|1425079624|47|0|1
¤FuL Futle voMor aSBye..Bosonto Aslye prokiti Onno Rokom saje Sajbye.,,SHIT asLye prokiti rukhota hobye..Valobasa korle sHeka khabye.So LoVe hote sHabdan¤|1425079641|47|0|1
Full Fute bagane,,,Prem hoy gopone,,,Prothom prem hariye gele,,, Shuk ashe na jibone.SO tomi jake Valobasho sokto kore dhore rekho.....|1425079650|47|0|1
Mobile kinben Nokia, prem korben dekiya. Sim kinben grameen, Kota bolben saradin. Tv kinben nippon, chobi dekben sarakkon. Cul katben terenam, lagbe tumay handsome. Jama porben taitfit, Lagbe tumay super hit. Free diben sms, Call paben besh besh. Sunle amar upodesh, Cinbe tumay Bangladesh.|1425079660|47|0|1
Prio amr namaj poro,namaj sesh a guran telewat koro.prio amr govir rate tahajjod seshe koro munajad.prio amr sotto bolo,sotto jibon goro.prio amr kroder somoy nijeke domon koro.|1425079669|47|0|1
Dukher din dukkho pele dukkho debe hana.apon gore sukh khoja vai neito kono mana.dukkho 2my sukh debena.kanna debena hasi.cholo sobai eksathe mora Manuske valobasi.|1425079679|47|0|1
kichu kolpona rekho Opurnoter ashai...kichu kolpona eko nijer vashai.kichu bondhu rekho somoyer karone.kichu bondhu rekho jibone morone.|1425079817|47|0|1
Jibon holo 1ta guri,jodi gurir suto kete deawa hoy tahole guri kono thikanai thakbena.tai somoy thakte nijer thikanai nijei jao.|1425079826|47|0|1
Baba Prithibir Chaya. Maa hridoy er Maya. Vai Shopner Asah. Bon Adorer Valobasha. Otoyeb Jibone Jai Hok Naa keno Tumar Poribar k vulo naa.|1425079835|47|0|1
Besi Valobasho Take, Jar Jonno Prithivi Dekheco. Valobasho Take, J tomay 10 mas 10 din Gorbe Rekeche. Valobaso Take, Jar Payer Niche tomar Behest ache.|1425079844|47|0|1
