Hoyto 2mi sobar cheye khub besi misti., Hoyto 2mi meghla akaser akfota bristi., Hoyto 2mi vorbelar sisir kona bindu., Ami jani 2mi amar sweet ekta Bondhu..!!|1425024085|50|0|1
Jonmo holo jiboner suru, Sundorjo holo jiboner madhurjo, Prem holo jiboner angso. Mrittu holo jiboner onto, R bondhutto holo jiboner jibon.....Am i right?..!|1425024094|50|0|1
Amar dukkho nai kosto ache&quot; Amar bhalobasha nai kinto sukh ache&quot; Amar rag nai kinto oviman ache&quot; Amar lover nai kinto onek friend ache.|1425024104|50|0|1
ami akti rat chai hajar tarar vora,ami akti ful chai shundor shobase vora ar ami akti bondhu chai shobar cheye sera|1425024114|50|0|1
din chai rat hok,,,,rat chai din hok,nodi chai pani hok.pani chai ami nodite boye choli..ami chai amar akta shundor bondhu hok&quot;&quot;&quot;....|1425024390|50|0|1
Beche thakar anuprerona 2mi,,,&gt; Mon chute jai, 2mr proti... Akasher dike takiye boli,,,&gt; 2mi amr sei priyo bondhuti. . .|1425024415|50|0|1
Ami haste valobasi,, kadte noy.. Ami kosto pete valobasi,, kosto dite noy.. Ami mon k valobasi,, rup k noy.. Ami sob vulte pari,,&gt; But Bondhu 2make noy. . .|1425024426|50|0|1
Bondhu hobe sei rokom,Porbe mone jokhon tokhon, Se hobe khub apon, Hobe amar moner moton. Rakbo take nijer kore, Jabe na se kokhono amay chere..!|1425024436|50|0|1
Bondhu holo sobar priyo, Bondhu onek dami, Bondhu mane khusir majhe ektu paglami, Bondhu mane ekla dupur bristi Rimjhim, Bondhu mane Everything...!!|1425024445|50|0|1
Tor choker 1k fota jol Matite porar age- Amar mone 1k bisad sihoron jage,Matite pore jokhon 2or choker oi jol-Tokhoni 1ta sms dia bollam bondhu 2or mon kharap keno BoL?|1425024458|50|0|1
Oi J DurE Pahar Pare, Misty Akta Desh, Sei Desete Aj RatE Halka Siter Resh, Jora Patay Likci Citi Cotto Akta Kham, Khule Dekho Bondu Setay Ache Tomar Nam.|1425024466|50|0|1
Kew vule jai=&gt; oviman kore. Kew vule jai=&gt; rag kore. Kew vule jai=&gt; nijer sarthe. Kew vule jai=&gt; vul bojhe. Bondhu 2mi vule jabe amai kon karone...?|1425024474|50|0|1
Ei... 2mi naki rongdhonu...? Tobe rong koi...? 2mi naki chad...? Tobe josna koy...? 2mi naki bondhu...? Tobe sms koy...?...? 786|1425024484|50|0|1
Valo bondhu jotoy vul koruk, take vule jete ney... &gt;&gt;Karon pani jotoy moila hok, agun nivate sei pani sob cheye beshi kaje lage...|1425024495|50|0|1
Megher hate 1ta chithi, pathiye dilam aaj. Bondhu ache onek dure, songe hajar kaj. Bristi 2mi akti bar, janiye dio take. Bondhu tar pasei ache, hajar kajer fake. . .|1425024505|50|0|1
&quot;Pakhi&quot; noi j ure jabo. &quot;Surjo&quot; noi j dhube jabo. &quot;Prodip&quot; noi j nive jabo. Ami to tumar &quot;Bondhu&quot; tai chirodin pashe &quot;Robo&quot; TUMI Thakba to?|1425024535|50|0|1
Tapur tupur bristi pore... Sara sokal dhore,,,. Meghla dine sathi 2my... Boddo, mone pore. Bristi re tor kane kane bolchi ami tai,,,. Kmon ache bondhu amar..., khobor niye ai. . .|1425024545|50|0|1
Jodi rong chaw, rongdhonu ane dibo... Jodi canves chaw, nil akash ane dibo... Jodi bondhutter proman chaw, jibon ta diye dibo... R jodi vule jaw, 32 ta dat fele dibo. . . ::mind it:::|1425024554|50|0|1
