jodi klanto kono dupore khola akaseq nice aka aka poth colate mone pore amake vebe nio ami aci meg hoye,mathar opar caya hoye. Tai aktai kamona ami jai kore. Sokal,dupor.bikal.ratri nijom, sonil sopno choye jak jiboner protiti mohorto bare bare|1425095461|62|0|1
Ekti pakhi gacher dale, Tomar kotha amay bole, Bolche setar sure sure, Tumi acho anek dure, &quot;BONDHU&quot; Tumi valo theko, Amay sudhu mone rekho...|1425095476|62|0|1
Ekti pakhi gacher dale, Tomar kotha amay bole, Bolche setar sure sure, Tumi acho anek dure, &quot;BONDHU&quot; Tumi valo theko, Amay sudhu mone rekho...|1425095486|62|0|1
Polaser ronge sajuk sokal, projapotir ronge katuk dupur,basonti ronge namuk sondha, falguni ronge pohak rat bondhu 2mar.|1425095494|62|0|1
Taja pholer misti grane.viguk tomar misti prane.notun gaser kochi pata .dur hoye jak joto dukkho beta..mone rekho amar kotha..|1425095504|62|0|1
Shopno houk porno dhokko houk corno ase joto kosto hoye jak nosto dur houk klante tomar jibon ta hoye uthok poriporno shantir.|1425095514|62|0|1
Chadni rater chader moto. Akash vora tarar moto. Bagan vora fuler moto. Surjo ota vorer moto. Sundor hok tomar jiboner protiti mohorto.|1425095545|62|0|1
Akash theke neme asuk soccho meger bela. jibon jure chorie poruk bondutter mela. Muche jak dukkho joto kosto obohela.|1425095554|62|0|1
Muche dao purno Bedona,khule dao moner janala.vule jao bethar glani,muche jak chokher pani.jore jak dukkho-durasa,mone jagao notun asha.G8 E|1425095562|62|0|1
|1425095571|62|0|1
Himel batase dule shovro kashfull... Nodir du'kul tai anonde bekul.... Ak tukro meger fake akto alo.... Ai tuku chai sudu 2me takho balo....|1425095575|62|0|1
Ekta tara harie geche mon kharaper dese, poth khuje se painiko ar surji dobar sese, sara mone ajke je tar ovishaper alo, tobuo take bachte hobe thakte hobe valo.|1425095583|62|0|1
Chawa jeno pawa hoe, asha jeno puron hoy, sukh jeno sathi hoy, dukkho jeno dur hoy, jibon jano sundor hoy, valo theko sobsommoy.|1425095593|62|0|1
SKY GIVE U NILIMA, ,CHAND GIVE U PURIMA,HILL GIVE U JHORNA,RIVER GIVE U MOHONA,I GIVE U LOT OF SUVO KAMONA|1425095612|62|0|1
Megher achol jori-a nilav Akashe utuk sunali Robi, Krissno-churar Lal ronge ranguk tumar oi pritivi.|1425095625|62|0|1
Dukkho takuk dure kosto jak sore, Shuk ashuk fire bristir sate ure. Sundhoe ai dine ektu ektu kore, Bondhu tumar ridoy jure.|1425095637|62|0|1
Ashar prodip rekho jele, Man oviman shob vule. Hajar shopno tumar chuke, Sobai mile teko shuke.|1425095647|62|0|1
Akti notun shokal...kichu sundhor shopno, Ak mutu sada megh kichu bristy onuvuti r kichu shopnil sristy. Ai niye suru huk agamir din.|1425095672|62|0|1
Fuler shurovi, shada megh, Akasher nilima, Hemal hawa, Nodir kolotan, Kisu oviman, Valolaga aro onek kisur tane, Din katuk hashi ar gane..|1425095685|62|0|1
Chawa jeno pawa hoy, shopno jeno sotti hoy.kolpona jeno bastob hoy.jibon jeno sukhi hoy.somvabona jeno purno hoy.Ai shuvo kamona ta janai.|1425095696|62|0|1
1ta prithibi sobar jonno... 1ta surjo diner jonno... 1ta chad rater jonno... 1ta friend sara jiboner jonno... 1ta parthona tomar jonno... valo theko|1425095708|62|0|1
Somoy hok bestota purno, Mon hok valobasha purno, Jibon hok anondo purno, Prithibi hok kosto sunno, Valo theko tomi sob somoyer jonno. . . .|1425095741|62|0|1
Din jay din ashe,Keu dure keu kase,Karo moon elomelo,Karo moon khub valo,Rat gelo din elo,Notun surjo deka dilo, Jaan tumi balo teko suke teko....|1425095749|62|0|1
