ভুলতে পারিনা তারে,, ভালবাসি আমি যারে.. মনে পড়ে তারে,, শুধু বারেবারে.. জানিনা সে কত দূরে,, তবুও আছে মন জুরে.. এখনো যে ভাবি তারে,, সে কি আজো ভালবাসে আমারে..??|1425126846|76|0|1
কেউ যদি অভিমানে তোমার সাথে কথা না বলে,, বুঝে নিবে সে তোমায় আড়ালে মিস করে.. আর কেউ যদি না দেখে কাঁদে,, বুঝে নিবে সে তোমায় ভীষণ ভালবাসে..!!|1425126854|76|0|1
এক বিন্দু জল যদি চোখ দিয়ে পড়ে,, সেই জলের ফোটা সুধু তোমার কথা বলে.. মনের কথা বুঝনা তুমি মুখে বলি তাই,, শত আঘাতের পরেও তোমায় ভালবেসে যাই..!!|1425126866|76|0|1
ভালবাসা মানে আবেগ দ্বারা নিয়ন্ত্রিত হৃদয়ের অভ্যন্তরীণ একটা অনুভুতি, যা কেবল - শুধু মাত্র ভালবাসার মানুষের সামনে ভাষায় অথবা আচরণে প্রকাশ হয় ।|1425126878|76|0|1
Sms হয়ে থাকবো আমি তোমার হৃদয় জুড়ে,, রিংটোন হয়ে বাজবো আমি মিষ্টি মধুর সুরে,, কখনো ভেবোনা আমি তোমার থেকে দুরে,, বন্ধু হয়ে আছি আমি তোমার নয়ন জুড়ে,,|1425126887|76|0|1
তুমি যদি বাসো ভালো,, চাঁদের মতো দেব আলো,, যদি আমায় ভাবো আপন,, হব তোমার মনের মতন,, নদী যেমন দেয় মোহনা,, তেমনি আমি তোমার উপমা,,|1425126900|76|0|1
বন্ধু আমি চাইনা তোমায় অসীম সুখের ভাগ,, কিন্তু যখন থাকবে দুঃখে দিও আমার ডাক,, তোমার মুখে কান্না নয় দেখতে চাই হাসি?? মনে রেখো বন্ধু তোমায় অনেক ভালোবাসি !!!!|1425126911|76|0|1
একটু ভালোবাসা দিবি? যে ভালোবাসায় থাকবে না কোন দুঃখ,, থাকবে না, না পাওয়ার যন্ত্রনা ,, থাকবে না মায়া কাঁন্না ,, থাকবে শুধু সীমাহীন অনুভূতি ,, যেই অনুভূতি কে সাথী করে কাটিয়ে দিবো সারাটা জীবন ।|1425126922|76|0|1
যারা ভালবাসা নিয়ে খেলা করে,, তারাই ভালবাসা পায় । আর যারা মন থেকে ভালবাসে,, তারা ভালবাসা পায়না । ঠিক কিনা??|1425126931|76|0|1
যদি বলো তোমার কথা মনে পড়ে কতবার?? আমি বলব চোখের পাতা নড়ে যতবার । যদি বলো তোমায় ভালবাসি কত?? আমি বলব আকাশে তারা আছে যত..!!|1425126975|76|0|1
 তুমি রাজি থাকলে প্রেম করবো, কাজী এনে বিয়া করব, রাগ করলে কিস করবো, দূরে গেলে মিস করবো, পাশে থাকলে আদর করবো, আর ভুলে গেলে খুব কষ্ট পাবো...!!|1425126987|76|0|1
 কেউ কেউ লাভ করে ,, আবার কেউ করে ইনজয় । কেউ খাঁয় ছেকা,, কেউ হয় একা । কেউ বলে জান,, কেউ করে বিষ পান । কারো মুখা হাসি,, আবার কারো গলায় ফাঁসি । Love Is Not Fun, So সাবধান,, আর এখনকার মেয়েরা হয় বেইমান ।|1425127007|76|0|1
 ভেবে ছিলাম তুমি কতো আপন !! ভেবেছি পাশে থাকবে সারা জীবন । কেন তুমি ভাঙলে এ মন ?? ভাবিনি কখনো করবে এমন !! তারপর ও তুমি আমারই জীবন ।|1425127019|76|0|1
আজ না খুব একা একা লাগছে । চোখের সামনে তুমি তবু যেন তোমাকে ছোয়া যায় না । কেন এমন হয় বলোতো ! ভালবাসা বুঝি শুধু কষ্ট দিতেই জানে ! তোমাকে ছাড়া যে আমার নিশ্বাস নিতে ও কষ্ট হয় !|1425127031|76|0|1
 ৭ ফেব্রুয়ারি= রোজ ডে । ৮ ফেব্রুয়ারি= প্রপোস ডে । ৯ ফেব্রুয়ারি= চকলেট ডে । ১০ ফেব্রুয়ারি= টেডি ডে । ১১ ফেব্রুয়ারি= প্রমিস ডে । ১২ ফেব্রুয়ারি=hug ডে । ১৩ ফেব্রুয়ারি= কিস ডে । ১৪ ফেব্রুয়ারি= হ্যাপি ভ্যালেন্টাইনস ডে ।|1425127043|76|0|1
 মন নেই ভালো, জানিনা কি হলো। পাসে নেই তুমি, কি করি আমি। পাখী যদি হতাম আমি এই জীবনে, তোমায় নিয়ে উড়ে যেতাম অচিন ভূবনে। তুমি কি যাবে আমার সাথে??|1425127053|76|0|1
যখন কেউ কারো জন্য কাঁদে,, সেটা হল আবেগ । যখন কেউ কাউকে কাঁদায়,, সেটা হল প্রতারনা । আর যখন কেউ কাউকে কাঁদিয়ে নিজেও কেঁদে ফেলে!! সেটাই হল প্রকৃত ভালবাসা !!|1425127063|76|0|1
 শুধু কাছে পাওয়ার জন্য,, ভালবাসা নয় । শুধু ভালো লাগার জন্য,, ভালবাসা নয় । নিজের সুখ বিসর্জন দিয়ে,, ভালোবাসার মানুষকে সুখী রাখার নামই ভালবাসা ।|1425127072|76|0|1
&quot;ভালোবাসা&quot; শব্দটা হয় না কখনো পুরানো.. হয় না কখনো মলিন.. হয় না ধূসর কিংবা বর্নহীণ.. যা শুধু রংধনুর রঙে রঙিন.. হোক না সেটা এপার কিংবা ওপারের.. তারপরেও ভালোবাসা তো শুধুই ভালোবাসা &quot;!!|1425127083|76|0|1
কাউকে দুর থেকে ভালবাসাই সব থেকে পবিত্র ভালোবাসা | কারন, এ ভালোবাসায় কোন রকম অপবিত্রতা থাকে না,, কোন শারীরিক চাহিদা থাকে না । শুধু নীরব কিছু অভিমান থাকে,, যা কখনো কেউ ভাঙায় না | কিছু অশ্রু বিন্দু থাকে যা কেউ কখনো মুছতে আসে না | আর সবার অজান্তে আড়ালে একা যেখানে একজনই রানী/ রাজা ।|1425127126|76|0|1
